review,sentiment
difference film movie film regardless quality ready public consumption movie group friends gets course weekend camcorder time viewer seen examples bothon september 19 attended screening writerdirector jon satejowskis donnybrook read script seen different cuts rough cut finished product piece safely movie student movie lack better word competent director knew push record camera capture moving images visuals static unimpressive dialog scenes reduced long shots little close shots allow audience establish relationship characters understand modestly budgeted film visual flair appreciated gone long way keeping audience interestedgranted independent pictures shown limited camera work come written engrossing story sharp dialog steven soderberghs sex lies videotape comes immediately mind movie main story weak unfocused main plot davie trying mend relationship father feel movie misses point got davies main aspiration change face rock n roll little activity dream sequence beginning impromptu performance end scenes davie listening music casually strumming guitar simply told davie played lot gigs rock mode time dont tell audience taken creative writing class knows davie doesnt look like big glam rock era 1970s looks like hed comfortable early days rock n roll posing james deans talented brother meantime rest movies events happen random clich characters story threads little slim main story brought abandoned alarming frequency ie subplot involving terrys father want film kind haphazard construction consider watching napolean dynamite film barely timeas mentioned dialog scenes guess mention extremely far ask characters speak dont think characters speak short choppy sentences collections oh insightful questions angered grunts wildly overthetop outbursts characters simply behave like normal rational people working material like easy understand good performance film al hudsons thats hes poor imitation sam elliott time screen good director ready challenge feature director able spot problems writer camera people correct satejowski close material simply doesnt unwilling necessary steps fix itll hurt creative vision unable unwilling deal criticism constructive manner mark selfindulgent misguided fool ask rob schneider end left poor highschoolset knockoff zach braffs amazing garden state combined equally amazing velvet goldmine films far worthy timenow cast crew come word work task review allow offer best compliment mr satejowski ambition film audience hopes movie picked distributed simply deluded visions grandeur student movie movie holds promise lets face point isnt going come acting writing directing people associated film willing learn movie file away use lessons learned attempt dont attack critics friend family able maybe worthy distribution worthy called filmi audience willing watch,negative
rewatch 3 series movie trailer completely misleading 3 weakest characters series stretch badly thought 25min tv episode painful 2hrs life truly awful film tubbs edward mins micky 1 line lipp reels tired old puns mr brisss accent changes 5 times film tons badly acted extras laughs recycle 2 hrs honestly feel series completely ruined godawful piece crapbatman robin forgiven,negative
finally iranian film majidi kiarostami makhmalbafs nondocumentary entertaining black comedy subversive young girls subtly kicking system ass football funny funny director says places real event real characters extras purposely chose use professional actors presence introduced notion falseness nonactors rooting straightaway heart stone b blind excellently scripted film challenges patriarchal authority absurd freshness jury grand prize berlin 2006 dear reader nearperfect hold,positive
patients watching indie horror toetap way slowpaced early scenes real gem present unfortunately case satans whipwritten directed jason maran satans whip attempts drag boring snorefest film real pay end im guessing black white blue cinematography reason explained majority blood blue found increasingly annoying film went story bad actually originality decent content acting simply pathetic combined slowpacing lack real red gore satans whip forget quickly 4 rating witty dialog chuckle alas save boring waste time,negative
tainted look kibbutz lifethis film cultural story boys life kibbutz deliberate demonization kibbutz life general minutes movie milk man charge cows rapes calves downhill terms characters representing typical kibbutznikim main characters clinically depressed woman young son kibbutz gross caricature wellevil story centers kibbutz like sort cult slowly drags mother son deeper despair inevitably follows happiness joy laughter kibbutz charactersituation represents different horrific human vice like misogyny hypocrisy violence cultism repression etc example protagonist strikingly handsome european looking 12 year old boy older brother typical kibbutz youth complete jewish physical appearance brutish personality cares screwing foreign volunteers health dying mother treats volunteers like trash little brother pleads visit dying mother hasnt seen long time military service orders quote linda shower cum minutes good character movie european foreigner plays mothers boyfriend animal rapist tries hit mothers son boyfriend defends breaking rapists arm summarily kicked kibbutz violent behavior kibbutz members hypocrisy indescribably annoying french woman plays school teacher preaches sex happen age 18 love gives account actual act thats supposed humorous audience stupid course screwing head kibbutz fields turn screws little boys mom mental health takes turn worse film portrays kibbutz like sort cult children yanked beds middle night taken ritual swear allegiance fields overseen kibbutz elders mother apparently cant escape kibbutz reality wasis free come choose mystery boys father died rest assured kibbutz drove surviving parents pair heartless wretched characters weigh mother son thats gist movie dimensional characters dramatization dry performances insidious message keeps trying hammer audiences head kibbutz life degrading miserable deadly didnt fit feel sorry guy film obviously bad experience growing kibbutz feel took kernels truth kibbutz life turned huge atomic stereotyped bombs,negative
learn ecstatic reviewer npr think turkey citizen kane allow vent spleeni admit setting presumably new york city downright ugly unappealing reminded 70s bad decade mens fashion automobiles smoking plan cheapen characters succeededfor film work simple estimation sympathetic character ned beaty came close wait finish nicky stray shot struck mikey elicited shrug indifference mosti cant remember detested film strongly suppose im rube doesnt dig art flicks oh,negative
lost 24 carnivale desperate housewifesthe list goes bunch highquality shows proves middle golden age television history lost pure genius incredible layers personal psychologically viable stories underscored sublime cinematography incredible use word describing tvshow killer score great performances editing isnt hooked missing important creative expressions television problems watching episode week dvd format actually incredible way watch hope im sure,positive
clifton webb favorites mister scoutmaster best patented curmudgeon role forced unpleasant funny film overflowing mawkish sentimentality addition viewer presented numerous hamhanded references religious faith patriotism come overreverent genuine clifton webb best poor script edmund gwenn plays jovial clergyman given child actor lead played talentless child displays flat affect entire film sole claim fame performer evidently bullfroglike low voice unusual age youve heard youve heard dont need hear unfortunately majority films scenes find child irritating fast forward shows lot scenes film means fast forward lot film talented child actors pity film doesnt clifton webb traditional broadbrimmed hat shorts sight worth seeing,negative
mustsee documentary movie fears modern youth lost taste reallife adventure sense morality darius goes west amazing rollercoaster story live lives darius crew embark journey lifetime darius duchenne muscular dystrophy disease affects muscles body confined wheelchair needs roundtheclock attention crew young friends possibly manage 6000 mile roundtrip west coast watch movie experience ups downs great adventure laugh cry crew cope unimaginable challenges way enjoy final triumph arrive weeks later home town rapturous reception great surprises,positive
message world brink war disregarded masses mythical city everytown 1940 represents england general stand nation world war finally arrive ravages continue years 1966 time everytown completely destroyed adding desolation toll humanity wandering sickness pestilence continues yearsthings come balances fatalistic futuristic world view science holds hope revived civilization wings world concept plays bit corny spokesman cabal raymond massey unwavering mission dedicated cause fails follow message continually reinforced film brought home convincingly masseys end movie speech mans insatiable need test limits knowledge achievement requires universe mindsetthe films imagery automation machinery second half reminiscent great silent film metropolis everytown rebuilt transformed year 2036 spectacle citys rebirth strikes resonant chord architecture modern cities today suggest movies eerily prophetic vision coming fruition movie gets wrong seven years mans mission moon 1936 year timetable probably legitimate 1969things come rarities film picture makes think come forces advancement face uncertainty maintain status quo comfortable question choices offer inherent dangers unknowable outcomes choose bystanders risk swept away forces control,positive
fulci man brings goriest weirdest movies answer yes cat brain known nightmare concert fulcis masterpiece yes matter people facts movie best fulcis moviesfulci fun movies lead roll movie fulci plays horrorsplattergore director thinks slowly going insane filled black humor unlike modern horror movies works fulci flick need know gory pretty loved gore movies cat brain actually stopped thirst gore believe hard archive braindead didnt stop citb gore scene revolves fulci hypnotized khmmm evil psychiatrists seeing kinds horrors happens sees scenes involves accidentally dropping whiskey instead sees rotten corpse lying floor starts spit ooze wounds forget zombie 2 goriest fulci movie like fulci manage apply comic parts gorefest movie brilliant director funny moments lines happens time time like fulci says making gore movies kind sickness ending good considering fulci italian horror masters know making ending sense plot holes fun fulci sure check weak stomach avoid repeat movie ps gore scenes movie chainsaw dismemberment tongue torn eyeballs torn maggot infested corpses zombies decapitations face putted boiling water stabs shower head throat slit parts body organs toast aside hammer smashed face,positive
incomprehensible mess movie cop extracts bullets gets shot keeps glass jar bathroom size jar hes shot times secret tank guarded incompetent soldiers reason drive mexico sent intentionally got lost clear youll hear screenplay feature word butthorn gary busey tries mel gibson role lethal weapon busey serviceable actor screenplay damns movie mediocrity william smith turn russian soldier character played red dawn years earlier playing biker heavies 70s sort nice expand range playing communist heavies sadly hell probably remembered best guy clint eastwood whupped way,negative
love watch movie lot scary scenes raptors like raptors scary favorite parts ones raptor looks pillar reminds scene friday 13th movie girl eats bananai love watch lot movie computer graphics little fake okay movie hardly notice going think got good ending didnt understand going couple viewings figured time thats important important scary dinosaurs youre watching timethis best movie,positive
warning review contains mild spoilersa couple years managed films franchise planning overview elm st series years find cant remember order guess couldnt impression recall sequels dream warriors particular werent bad original classic generally predictability premise people fall asleep murdered dreams doesnt lend narrative tension recall films know plumbed depths freddys deadan indication sick freddy public point judged fact film promoted solely characters demise fact movies conclusion hidden fact entire purpose films goes illustrate vacant soulless cynical venture wastaking morally questionable idea child molester charismatic villain robert englunds innowayscary interpretation booms laughter thought freddys mockery teenage victims aimed characters teenage audience watch tripe like englunds crying know garbage youre paying whos laughing im sure victims child abuse disheartened insensitive depiction plight freddys appearance films rudimentary gets haaaaaaaaaaaaaarr har har hars thats elm st film youd seen wouldnt know character character predeath flashback englund plays boohiss pantomime villain slop transatlantic ie overstated misplaced funny ironyacting universally poor look times breckin meyer overacts hand gestures body language kananga yaphet kotto keeps dignity roseanne tom arnold alice cooper visibly film sinking mire script absolutely lousy wholly merit carlos ricky dean logan opens road map noel cowardlike freddy wittily written youre fked prompted map carlos responds map says fked wrote screenplay oscar wildeor scene carlos tortured freddy hearing enhanced painful levels freddy torments threatening drop pin potentially fatal sound given sounds magnified oddly fact carlos shouts voice drop effect nice hearing carlos quips freddy hoping better lines come worth noting dream sleep doesnt occur instaneously knocked unconscious wouldnt allow instant access freddys world narrative contains human computer game 3d finale plot logic isnt high list requirementsthe teenagers heading cast time obnoxious dislikeable group series tracy lezlie deane gets greet freddy shut fk man kick scallops incongruous pop music ingredients freddys dead laughs scares interest fun,negative
comments imdb likened dog bite dog classic cat iii films 90s undoubtedly brutal violent downbeat film pousoi cheang isnt sleazy lurid sensationalist earn comparison packs punch makes worth watch particularly gritty hardedged action thingedison chen plays pang cambodian hitman travels hong kong assassinate wife judge sam lee wai ruthless cop determined track cost wai closing target pang stop ensure escapeuntil meets yue pretty illegal immigrant needs help escape life abusea relentlessly harsh drama great cinematography amazing sound design haunting score solid performances chen lee newcomer pei pei pangs love interest dog bite dog fans hardhitting asian hyperviolence think lines chanwook parks vengeance trilogy stabbings shootings merciless beatings happen regularly film caught unflinchingly director cheangof course kind tale destined unhappy ending involved sure pretty film dies nasty deaths unfortunately fine line tragedy unintentional comedy final moments dog bite dog crosses laughably overdramatic final scene pang wai locked battle pregnant yue looks eventually suffered severe stab wounds fracas wounded pang performs diy ceasarean dead yue delivering baby moments dieswhilst film classic slice hong kong excess deliriously ott action stylish visuals worth seeking,positive
watched movie hot guyand sucked worst onewell okay props freaky police officer rapist guy worse guy wasnt cute end terrible accent definite definition hicksville idiot cant stand mom loves theres overall makes sense pick movies video store think read movie looks soso cant worse carolina moon terrible movie terrible writing acting ploteverything gag reflexes want flips horrid movie gabriela way hated trust number 1 imdb rating id choose heartbeat,negative
absolute documentary interested getting story told unflinching eye gripping style think conspiracy theories paranoid disturbed people change mind feds good model government coverups like news tidy easy consume,positive
decided believe famous movie critics movie best comments movie day got thinking false world iswhat loved ones deceive said matter feed milk snake loyal bite given chance way people grateful movie selfish people ultimately thinking oneself working oneself brother dies inadvertently hands gangster surviving brother decides revenge process learn futility world real loyal anyoneamitabh gave performance life new actor aryan gave good performance actress played wife amitabh stole role small portrayed role diligently moved performance chawla great face expressions role limited given chance fully express herselfa great movie raj kumar santoshi movies message audience movies like novels nanak singh punjabi novelist whos novels purpose targeted social evil real message audience entertaining lessongiving,positive
scary crude opening gives creepy chainsaw massacrefeeling falls apartspoiler alert soon fbiofficers start jabbing know real killers seen fooledyamovies figure outthis movie mader thing mind depict brutal murders little girl tortured murdered moviegoers torture abuse children whats wrong people lynch truly disgusting ugly mind,negative
cant film think speaks current ratings rented years ago totally regretted tried like watching twice couldnt safely absolutely desire waste time im trash movie truly believe awful wasnt funny slightest bits enjoyed scenes christopher walken think film ruined jack black ben stiller think films nowadays terrible movie reminds waste money amy poehler annoying toooverall think point stars walken way,negative
old cant remember laughing bobcat goldthwait couple times years drug abuse lost sense humor brain cellsfrom moment film opens sympathy empathy female lead find remotely funny hearing opening line goldthwait obviously hates needs degrade order feel better imaginary characters degrades saw shakes clown know unfunny bobcat 15 years agothis movie worse funny accident sad pathetic total waste time goldthwaits hands rendered paralyzed write script strike tongue dictate unfunny scene sad pathetic needs room new talent dying hollywood,negative
new orleans illegal immigrant feels sick leaves poker game winning smalltime criminal blackie walter jack palance chased blackie men raymond fitch zero mostel poldi guy thomajan killed blackie body dumped sea autopsy family man lieutenant commander dr clinton reed richard widmark public health service finds dead man pneumonic plague caused rats needs find type contact man fortyeight hours avoid epidemic city mayor assigns skeptical captain tom warren paul douglas help dr clint find killers infected plague inoculate thempanic streets discloses simple story effective great villain engaging plot dated fiftyseven years jack palance performs despicable scum debut camera work tries escape zero mostel impressive vote seventitle brazil pnico nas ruas panic streets,positive
box originally picked movie rented soon learned duped thought movie like road tripeurotripamerican pie deal wrong movie dumbest ive seen long time unrated version teases watching completely disappoint acting terrible sound effects gaudy appeared low budget entire setting taking place building eurotrip road trip instead cant believe national lampoon dont buy dont rent dont waste 2 hours life,negative
documentaries seen appeared law wrong fence thin blue line paradise lost come mind foremost film seething anger saw blatantly clear evidence presented film happened waco unprofessional sloppy mess fbi afi worst act murder like people siege waco occurring assumed david koresh completely evil madman leading violent cult seeing think koresh likely slightly unbalanced confused guy inadvertently caught attention government eccentric actions sure lots weapons branch davidian compound illegal absolutely heartbreaking video footage people inside compound nice harmless angering callous testimony men charge government forces waco site clueless testimony janet reno partisan defense attack waco defense led committee democrats standing mind ny representative current senator ny charles schumer voted man lived ny state im democrat pretty leftleaning seeing actions committee wish time vote damato instead remotely interested government crucial film think shown classes important,positive
saw movie night thought decent moments guess scenes special ops forces cool location shots authentic wont putting movie dvd collection fair recommend renting guess set movie level compared genre action good acting decent women extremely seductive exotic opinion story pretty interesting 7,positive
yes perfect movie boring second fantastic cast little known actresses actors great array characters defined understandable motives sympathize perfect lighting crisp black white photography fitting soundtrack intelligent harmonious set design story engaging works prime quality pictures pride hollywood rest mark endeavor reachbarbara stanwyck simply stunning actress couldnt went easy melodramatic hysterical outbursts lady thought better actress screen goddesses like bette davis joan crawford movie confirmed opinion tough nails time conveying true sentiments fair add got good parts long career far interestingthe title fits movie desires human desires think understand actually scheming movie characters act impulse everybody wants happy hurting anybody sad fact leads complications makes dramatic content herei liked movie youth maturing necessity compromise movie associate alfred hitchcocks shadow doubt creates similar atmosphere idealized time caricatured small town america story certain similarity fritz langs considerably harsher movie clash night year earlier stanywck stars similar recommend,positive
like know know copy movie thats way world 30 years ive seen movie like earth wind fire transcend nation globally inspirational music themes unfortunate group didnt like counterparts early 70s previously stated racial tension existed united states prohibited equalized exposure african american musical groups good earth wind fire continuing success like add movie collection help possible thank attention milton shaw,positive
saw movie hoot immediately decided comment truth nature needs protection dominant specie planet people think money want probably like think future think useful movie kids movie showing kids usually ones care adults saw waterlilies knew protected law didnt dare touch fearing law fearing harm actually currently 15 acting great 3 main characters interpreted learn hope think saw movie enjoy,positive
reservations movie figured usual bill fare formula movie christmas middle heat wave late june decided shot maybe snowthis movie turned laugh ben affleck believable character real star james gandofini delivered lines real wit great dadif want enjoyable couple hours definitely check,positive
saw film 6 months ago considered interesting little stuck interest grew grew wondered initial boredom response actual vhs quality film purchased criterion dvd box set turns right second time alexander nevsky great film rousing im sure succeeded main aim propaganda germansthat common criticism film eisenstein merely propagandist untrue amazing film artist important lived world far joseph stalin able watch eisensteins films art,positive
focus great movie starring william h macy discovered macy fargo ive seen films hasnt deceived macy archetypal nice guy hide focus plays role lawrence newman loyal hardworking stiff harbours handicapped mother home scene set world war ii height mccarthyism newman head human resources company basically antisemite accidentally hires woman jewish descent asked buy pair glasses improve failing eyesightunbelievably simple act buying glasses great repercussions life gertrude hart wife played great laura dern film unravels newman begin different world jewish akin animalthe movie disturbing way shows racist fairly normal chilling thought places probably,positive
brave new girl holly comes small town texas sings yellow rose texas local competition gets admitted prestigious arts college philadelphia movie grows colorful story friendship loyalty loved movie great singing acting characters kept moving nice pace acting course wonderful virginia madsen lindsey haun outstanding nick roth camera work pleased end sequel making kudos director participated production gem film archives,positive
despite totally misleading advertising campaign flick turns irritatingly clichd subpar haunted house flick totally implausible ending clue 1 considering seeing turkey sam raimi didnt direct commercials movie play involvement truth producers bad talented raimi allowed conjunction poor movie dont think directed like task left pang brothersthe screenplay film cobbled numerous horror films youll find absolutely zero original content messengers scene plucked straight pulse couple come birds etc nearly scene line dialogue lifted number movies thing makes predictable movie able figure surprise ending long comesright good time point advertising campaign centered idea children ghosts movie fact ghosts teenage daughter mother characters certainly early movie im sure whomever charge marketing came campaign film needed unique angle box office appeal entirely absent know dont fooled movie lacks resembling chemistry actors simply isnt interactions come awkwardly stilted coupled hackneyed story ridiculous plot holes guy murdered family lurking small town murder happened didnt think maybe arrest adds profoundly unsatisfying ghost flick manages surprise age cheap shots loud noises visual flashes short sheeted figure jumping closet yelling boo buck time poorlymade film spirits attempting warn people away house theres message messengers delivers dont waste time movie,negative
movie sucks ass heatwave european country complete trash theres going movie whatsoever maybe 30 seconds sex thats annoying chick hitches rides people pisses movie complete rash shouldnt subject watching regret boring rate zero cant body right mind im sure youll regret completely think bad mystery men better mystery men sucks movie wasnt worth complete waste time characters hard understand good bored,negative
looking forward guardian walked theater wasnt mood particular time kind like olive garden like right mindset thoroughly enjoy itim exactly sure dampening spirit trailers looked good water theme giving bad flashbacks kevin costner movie dealt subject waterworld plus despite promise ashton kutcher showed butterfly effect im completely sold guy annoys probably simian featuresit took approximately minutes fears subside hesitancies slip away movie immediately throws midst tense rescue mission gripped tighter kenny rogers orange face lift concerns briefly bristled kutchers initial appearance fact effort paint ridiculously cool rebellious sunglasses tough guy toothpick mouth sportin smirk thatd george clooney proud yeah totally ready hate himbut deliver fairly strong performance force soften jabs darn ape man efficiently mixing tense exciting rescue scenes drama humor solid acting guardian easily film dare majority audiences enjoy quibble clichs predictability rare moments overcooked sappiness takes away entertainment valuei bad feeling pace slow costner started training young guys contrary training sessions interesting aspect film coast guard rescue swimmers heroes stories portrayed big screen feel inside look tough informative great way introduce audiences underappreciated groupdo takes rescue swimmer think dangerous missions cold dark rough water fight disorientation exhaustion hypothermia lack oxygen trying help stranded panicked people depending survival isnt bad cant save everybody tough decision lives diesman wants responsibility idea like guys thought id ashton kutcherkevin costner movie thank education guardian great job paying tribute rare breed hero lucky good job entertaining paying customersthe gist moviegoers wanting inside look like embark daring rescue mission middle ocean want guardian chance saw free paid wouldve felt gotten moneys worth,positive
going seven pounds wasnt clearly sure think previews left open grasp movie 20 min completely lost plot idea going think tim claims ben big asshole comes end twistso speak unraveled minute movie basically tim smith troubled haunted big accident causing end seven peoples lives decides scope seven new people need help badly turns gives life tothe acting film great feel smith matter impress rosario dawson better movies aside eagle eye think bad good deliver film actors woody harrelson small roles big role grasp character casting film goodthis movie definitely expected certainly lot slower pace hoped movie pretty good revealed 5 min movie falls place like pointless love story final thought seven poundsseven stars,positive
saw brothers shadow tribeca film festival loved judd hirsch scott cohen great father son film follows scott cohen parole alaska family brooklyn shows brother died embarks journey slowly repair estranged relationships brothers wife child father forgiven black sheep family story takes deep hearts minds family allows deeply understand complexity lives imagery woodworking business brooklyn backdrop sets tone rich revealing family portrait,positive
