review,sentiment
films shot keira knightley elizabeth bennet wandering reading field dawn invoking clichs cinema developed address phenomenon strongminded rebellious female character period drama knew want kill myselfjoe wright read book regrettable misapprehension filming fact jane austens subtle nuanced comedy manners conducted sparkling delicate social interaction eighteenth century english drawingrooms sort ucertificate wuthering heights treated scene elizabeth darcy taking place outside apparent reason inappropriately rugged scenery pouring rain mention jane austen particular p p passion sexual tension love different strategies negotiating stultification eighteenth century society completely ignored bennets house rambunctious chaotic place everybody shouts runs leaves underwear chairs pigs wander happily house society balls rowdy country dances step away matrix reloaded style danceorgy everybody says exactly think slightest regard proprietythe genius jane austen lies exploring void created society says think mean overwhelming regard propriety tragic predicaments characters arise misunderstandings miscommunications enabled speechless gap brilliance jane austen factor allows plots particularly film function completely erased subtlety general int film sacrificed favour overwrought drama jarred entirely material performancesit obviously trying film humour pride prejudice austens methodology appeal entirely suppressed favour pofaced melodrama allowed handled clumsily pride prejudice narrative makes points yes points weightier themes intertwined humour embedded cant lose jane austens technique leaving bare bones story expect themes remain replace techniques heavyhanded mysticalnuminous fauxbrow cinematographyelizabeth bennett supposed woman adult mature sensible clearsighted keira knightley played half film like emptyheaded giggling schoolgirl second half like emptyheaded schoolgirl thinks tragic heroine elizabeths wit combative verbal exchanges quintessential characteristic able laugh everybodys follies including strength composure fantastic clearsightedness completely lost replaced lot giggling staring distance able head losing started cry scream slightest provocation genuinely raging petulant hissy fits great strength austens elizabeth austens eyes ability retain integrity observance remaining boundaries society sustaining impeachable propriety knightleys elizabeth regard whatsoever convention furthermore think wandering barefoot mud eighteenth century version overalls established doubt spirited strongminded character written performance sustain astonishingly unsubtle bland performance quest blandness weakness ably matched matthew macfaydendonald sutherland mr bennet weak ineffectual permanently befuddled wicked sense humour ironic detachment expense human relationships makes mr bennet fascinating tragic special bond lizzie sensible people world fools completely lost fools world fools completely deprived end film emotional impact mr bingley longer amiable wellmeaning point folly played complete retard cheap laughs woman playing jane wildly inconsistent tried character script veered wildly verbatim chunks jane austen delivered remarkable clumsiness totally contemporaneous language place modern day romantic comedyjust bbc adaptation dvd save heartache,negative
ive enjoyed films depict life life boring patches real plot necessarily happy ending river runs perfect film norman macleans novel life ebbs flows like river rough spots wonderful triprobert redford brings lot film narration friendly feel fits picture perfectly director restrained calm captures incredibly beautiful scenes acting craig sheffer brad pitt work surprising brothers dont know describe tom skerritt brenda blethyns performances truly feel real river runs wonderful film86 10,positive
story trustworthy powerful technical movie fine directing main problem castings turned movie local regular clich great lack impact greater lack impression small role father rafael played impressively asi dayan actors unfortunately best role elder blind girl played taly sharon fresh intensity leading role figure acted mild low profile moments episodes looked like rehearsal real movie good point begin big improvements future,negative
movie promoted greeceeven got good actors great script good photograph called blockbuster movie country movie powerfulits hard time newcomer returns homevillage released 5yo prison timedrugs end sad mourikis trying handles pretty lambropoulou great sexy strange way course hatzisavvas time close excellency 7 10 greek movies impression,positive
mystery men got stupidest film ive seen film thought fabulous excellent impressive funny welldone nice ridiculous super heroes change able pull great ill definitely watch,positive
know mouthwash commercial guy mouth listerine hes trying hard spitting sink thats great metaphor movie kept watching difficult keeping mouthwash mouth leave minty fresh feeling movie left bad taste mouth spit chancethe premise corny fun time like thousand years gargoyles returned romania priests knew fight kill things long dead michael pare secret agents things gargoyles run amok unfortunately premise completely lost bad dialog enthusiastic acting human leads best acting cg gargoylesin end movie feels like poor mans van helsing check brain door dreary monday night gave 3 10 stars,negative
cant believe worst movie seen life laughed couple times probably stupid paid movie wouldnt plot horrible sense acting bad couldnt tell trying movie terrible rating f,negative
rarity movies instead bowl popcorn watch bottle vodka completely honest group people actually know man mo ogrodnik decided drink stupid filmthe cinematic aspect wolfgang somethings photography left closeups breasts mo wolfgangs collaborative effort revealed passion actresses plastic peens holding passion theres beetle banging violet plastic peen goes butt rat porn subsequent rat smashing awesome alright reading let explain mo ogrodnik teaches nyu group students finishing film class decided poop faced watch directorial debut wrote uptown girls cant tell thats hammered skulls movie experience post drinking game created movie 13 minutes game straight sheer didos thirty minutes created reasons drink pacify elephantthere secretly pleasurable seeing underage girls hit kurt cobain lookalike absolutely context save mysterious scene convenience store ohsonaturally reading local newspaper thats heartshaped glasses delightfully derivative lolita provocative scene nude chinup boy suggests directors history homosexual pornographic experiments wish kiddingenough intellectual contemplation drinking game ensure viewing experience positive simple likely send member party immediate carethe mo ogrodnikripe drinking game 1 time related pornography drink 2 time auteur mo ogrodniks appear drink 3 sex 4 plastic peen require drinks 5 time somebody points gun character drink point probably need refillpee pee remaining sobriety body 6 time blood including lady blood sip 7 underused hulahoop girl requires drink second 8 gratuitous use magic black man requires drink 9 cant figure throughline drinking beyotch 10 able predict line drink trust easy thats internet drinking try ripedhawaiian smirnoff punch jr,negative
im young beatles absolutely favourite band chance hear music releases loved rememberits sort film worth trying wasnt released cinema certainly great film tv flicking tv guide happened film didnt details like john lennon paul mccartney meet beatles broken jared harris stars id heard played john aiden quinn played paul certainly underestimated actorsthe film slow start developed quinn especially harris played characters huge fan sort know real lennon mccartney like script brilliant harris got lennons accent personality mannerisms spot quinn played mccartney went irish accent makeup artists look excellentthis paragraph counted spoileras mentioned got slow start soon developed emotional film found bit park total waste time character musicians lennons rude line italian restaurant totally unnecessary ending poignant brings tear eye watch itit different biographical films ive seen beatles got famous characters eg backbeatin conclusion youre beatles john lennon paul mccartney fan chance pleasent surprise 95 minutes long worth waiting film developif know meeting 1976 happen send comments page film id interested,positive
american werewolf london funny parts isnt good computer werewolves awful perspective like seeing distorting mirror writers step throat gags american boy says parisian girl cafe instead leaving girl sigh respond paris,negative
originally tenacious fan album naturally listened tracks pod disappointed watching movie view changed movie pretty funny beginning end found self engaged stupid storyline attitudes kg jaybles portray movie entertaining enjoyable movies seen theaters lately ex saw iii dull dragging casino royale way homoerotic prior installments enjoyed enjoyed borat enjoy tale greatest band earth,positive
hideous films find lifetime tv portray abhorrent behavior disgusting woman empathetic manner nasty films burning bed monster film takes disgusting criminal attempts viewer shes bad person break heres question filmmakers letourneau man vili 12 year old girl picture sympathizing empathizing person answer hell noimagine switching genders film youll consider worthless piece garbage genders switched attempt empathize criminal instead wed likely treated portrayal monstrous hideous man preying young girl lascivious behavior landing prison brainwashed victim suffering stockholm syndrome reason letourneau receive treatment film virtue sexlets spade spade letourneau pedophile plain simple ifs ands buts shes criminal belongs prison deserves derision contempt certainly pity empathy,negative
premise movie decent sub par acting bland dullspoilers film work nature death accidental murder wasnt like guy set flashbacks secret revealed sort makes events like justice degree emotion film 20 minutes woman calling sister hearing message dull boringwith polishing better acting pretty good,negative
lives saints starts atmospheric vision london bustling city busy quaint streets sunshine hoping maintain atmosphere gets bogged story goes pretty nowhereothello works big fat mr karva crimeboss stepdad think supposed defined drop kittens deep fat friers trust hes prick scrappy little errands skanky girlfriend gives daddy handjobs colleagues runner black dude dashing b day comes mute homeless child grants wish able stop running runner dumps lost boy othellos flat promptly starts granting wishes keen desires fulfilled karva boy kidnapped isnt sure bring happiness innocence child handjob way dont want little boy grant secondit takes ages going loads repetitive scenes ending tries shocking theres hardly backstory investment characters serves release bored audiencewriter tony grisoni favourite terry gilliam tries blend kind religious allegory ends pretentious hell ironically gave accessible better explanations characters suddenly acting weird enjoyable film introduced bunch annoying loudmouths miraculously develop intelligence confronted mysterious boy whos origins revealed thats plain irritating aside sporadic moments atmosphere moody score film little recommend,negative
cant emphasize movie kidsfor matter youd best spare adults wellall right im overexaggerating little isnt worst kids movie let rephrase isnt worst movie dissilusioned adults dissilusioned adults marketed kids jack ive meaning review gut like fishadults wont learn surprising fastforward end credits educational bit interesting cosmic phenominon dont usually end adults wanted kids reality tends way duh told years college art school degressi idea heck kids possibly movie likely upset watch moment russ traumatized years old theres better movie kikis delivery service essentially message handles litely instead drilling head adults like tooby way moment movie amature mst3kers mind think bruce willis movie sad little kid,negative
tv bored watch phat beach dont rent definitely buy big mistakei watched tv found laughing certain points laugh long laugh hard subtle jokes comments laughed looking extremely funny hood movie watch friday looking powerful emotional movie movie tries atkind watch like hoop dreams jasons lyric lookin good black booty watch dominique simone porn flick nudity movie nearly nonexistent better cable ahead watch slightly amused3 10,negative
elegant documentary dont watch movie youre egotistical knowall student physics percent miniscule fraction population find tells learned knowdo watch movie youre massive majority people fall greater 99 population study sound knowledge theories physics including relativity quantum string mtheorywhat brilliantly architected documentary starting helpful historical background lead step elegant step universe pure magic dimensions huge appreciation mathematics movie easily insight exquisitely beautiful language mathematics making feel like youre fail gradethe repetitive times original format miniseries split shows makes sense polite little reminders principles presented found immensely helpful kept reminding multitude questions possible answers amazing tapestry existencewe vibrationalenergy natural tendency harmony movie blow mind help realize universe far far bigger hubble telescope far far smaller protons neutrons atoms learned highschool mtheory holds magnificent magnitudes possibilityit appropriate elegance nature admission brilliant scientists presenting realm science realm philisophyyou religious feel like movie brought step closer godbravo brian greene indeedps youre interested feeling comfortable home place universe like insight possibilities quantum mechanics blended spirituality things bring highly recommend watch bleep rabbit hole yes know silly mistakes suggesting shaman able boat hasnt seen eyes process light reflections fine things everyday ive seen brain cells cells body actually dont divide little hurdles things dont like hang lot like filmthen watch secret 2006 documentary law attraction search imdb title tt0846789 information change life profoundly forever search deeper find universe talking thought youll listen truly incredible modern day jesusmohammadbuddha history suggests communicated nonphysical alive today lives texas know know im talking abouti consider religious traditional definition felt home comfortable universe,positive
1993 success season batman animated series warner brothers commissioned team responsible hitshow producing featurelength movie originally slated directtovideo bumped theatrical status known batman mask phantasm years phantasm additional featurefilms released boys wb subzero return joker mystery batwoman joins familythe plot basic ways similar mask phantasm new female vigilante modeling batman begun targeting operations run gotham mob boss rupert thorne oswald cobblepot aka penguin batman attempt unravel mystery batwoman crosses linethe animation sleeker futuristic style utilized batman animated series fifth sixth seasons aka new batman adventures nicely sleek return jokers animation use cgi minor compared overabundance subzero music alright different exotic similar justice league score points score old animated batman theme comes sure send waves nostalgia older fans rodentshaped heartskevin conroy wonderful job bruce wayne batman great old batman animated series alumni includes bob hastings commissioner gordon robert costanzo detective bullock tara strong barbara gordonbatgirl cameo hints romanticrelationship bruce mentioned batman efrem zimbalist jralfredvillains great especially given rupert thorne old mob boss original series appears time fourth seasonoverall reaching standard set mask phantasm years ago motb carries torch nicely animated batman films dvd hardcore fan love fiveminute short chase,positive
think movie supposed shocking way shocking shocking badly simply oneandahalf hour torment viewer characters movie girlssure main characters bloody piece bad way basically fine horrormovie usually like horrormovies ive problem violence type movies se violence film serves end whatsoever spectacle simply grotesque lame gets boring quick toothe worst thing wasnt bad ya movie theyve tried copy blair whitch project filming cheap handheldcameras serves end whatsoever blair sure theres explanation camera looking blair witch film theres explanation hey yall wanted look like blair whitch sound movie depressed girls screaming hysterically time cant theyre saying effort better soundwise wisethan finally theres soundtrack bad rest varies cheap eurohouse worst grungy hardrockmy advise dont watch circumstances,negative
cant movie rated zero negative number movies plan outer space bad theyre fun watch dungeon horror worst movie ive seen fast forward lot fortunately indiscretions youth senility advancing age worse movies ive seen thankfully cant remember sets appeared cardboard finished cans spray paint special effects looked like fifth graders c diorama set shoebox movie contained unforgivable gaffs marquis shoots kills servant immediately gets scuffle escaping victim takes flintlock shoots gun reloaded movie bad dvd copy credits guess company studio wanted incriminated guess film garage sets cardboard boxes studio isnt needed movie definitely ranks cellar time worst movies horrible sacrileges manipulator worst movie seen actual time hollywood leading manmickey rooney time recommend watching dungeon harrow manipulator matter pay im kind cheap id 7 8 bucks dungeon manipulator philthe cinematographer,negative
movie took surprise opening credit sequence features nicely animation plunged semicheesy production betraying low budget characters typical american teens introduced slowly personal detail usually found movies like time shlitz hits fan know characters like hate according distinct personalities slow uphill setup kind like ride slope tall roller coaster thankfully action kicks blown old school horror steve johnsons makeup effects awesome equal quality bigger budgeted films scares jolting kevin tenney delivers best movie heartstopping surprises creepy suspenseful setups tongueincheek cheesy humor marks film pure 80s horror opposed sullen tone earlier genre fare like night living dead hills eyes true horror fans worth checking play entry double bill 1999 remake house haunted hill setup character dynamics similar wonder film actually remaking,positive
id heard cama de gato worst brazilian movie decade watched giving chance firsttime directorproducerwriter alexandre stockler managed debut feature shot video 4000 looks cheaper cant begin imagine went finally exhibited theaters big sponsors production companies watched realized chances youre ready cama de gato shrink zero 10 minutes unbelievably preposterous verbose ideologically fanatical technically catastrophic attempt portray brazilian uppermiddle class youth bunch spoiled neonazis hooked bad sex drugs violence theyre look like closeted gays visible trace talent imagination expertise notion structure visually aurally recalls worst amateur stuff find youtube lasts ninety countem minutes unrelenting hysteria clumsiness funnybadweve seen story bored young guys want fun partying drugs goes wrong theres gangrape spanking murder accidental death falling staircase mother boys culminating boys deciding burn corpses girl mother garbage landfill moral literal garbage film heavily influenced larry clark especially kids bully clarks films moralist sexploitative highclass masterworks compared crapi dont think monomaniacal drive filmmaker stick ideas audiences throat stockler grabs collar tries force nonstop moralist rant brains repetition exhaustion numbminded babbling yelling inept direction shaky camera terrible acting going stockler doesnt care bit technique quality images framing sound recording soundtrack songs dialog sets editing etc uniformly appalling hes narcissistic controlfreak anticipates criticisms hes bound adding subtitles smartiecutie comments making protagonists comment point farfetched phony relate despite megalomaniac ambitions stockler incapable giving minimum visual narrative structure cant decide wants gritty realism handheld video camera etc stylization repetition scenes use alternate takes etc damn cant decide camera theres use subjective camera leads dialog features stupefyingly banal verbosity plot exists simply justify directors profound hatred characters stand filmmaker hateful preachy condemning moralizing benefit minimum talent technique itits disappointing find caio blat mess certainly promising young film actors brazil sleepyeyed puppy dog looks emotional edge recall sal mineos blat highly effective good direction carandiru lavoura arcaica proibido proibir hes told play embarrassingly underequipped actors recent memory enters risky realm graphic sexploitation scenes goddawful look like webcam pornthe film opens ends real interviews typical middleclass youth stockler wants interviews proof hes trying preach fiction blatantly despises makes fun interviewees selecting highlight abject racist sexist stupid statements shows assholes exist stockler wants prove brazilian middleclass youths present future fascists theyre middleclass enjoy recreational drugs saying neofascists drugs drugs potentialize fascist behavior couldnt tell dogmatic selfrighteousness headacheinducing technique mindbending boredom cama de gato bad 1000 reasons harmful insidious manner gives detractors brazilian cinema powerful case argument cama de gato best unwatched unmentioned buried forgotten,negative
unforgettable masterpiece creator secret nimh land time touching bittersweet cartoon remember childhood funny sad beautiful starts bit dark dog escaped pound gets killed old friend ends heaven comes sweet befriends orphaned girl talk animals scenes bit scary contrary cartoons like dream sequence charlie okayand songs fair memorable role burt reynolds dom deluise love guy ahehehe judith barsi jaws revenge god rest soul poor girl didnt deserve die heaven good people heaven overall good animated movie bluth classic anime disney shame recommended family know original video youll find movie dom deluise important special message gotta love guy ahehehe,positive
movie failure comedy film general slow paced movie trying convey message message clich hopeless mess begin movie falls shameless environmental point making selfrighteous point destroying suv promoting animal planetin sitting couldnt help notice steve carell got single truly funny line thing hypothetically mark comedy pitiful attempt comic relief lines wanda sykes character gets frequent cringeworthy lines absolutely fitfar brilliance bruce almighty evan almighty blows recordbreaking budget special effect plot devices turn barely advance plot movie spends half building construction evans ark end learn ark completely meaningless plot vessel stupid gags stupider messages movie concludes learn ark flood animal gathering weak political statement god yes god trying influence politics,negative
gratifying great piece art converted distortion contrivance guess extraordinary piece literature recreated film worth seeing loved bulgakovs book understandably afraid seeing misguided interpretation sake artfilm project actually bringing storys deeper meaning screen couple examples master margarita complex farfetched story movie leaves filmmaker read bulgakovs work way orchestral conductor reads scorewith note missed cant find talent favorite book movie title,positive
movie violent exciting original dialog cool characters moving stories true life movie start action star leo fong cop approaching end career stumbles big case involves corruption black mail murder killings start start finish fong delivers action caper movie costars richard roundtreei enjoyed film child got older realized film pretty cheesy good recommend film action bad,negative
day finally come witness perpetuation azumis fate assassin fruition character ultimate attempt draw deeper world rampaged mercilessly sagathats poetical ill talking azumi 2 death love cringed heavy sentimentality house flying daggers complained credibility aya ueto portraying blooddriven assassin watching azumi 2 started appreciate previously mentioned shortcomings beforenot determination assassin feels sluggish uninspiring important elements omitted entire experience azumi 1 saw assassins use stealth tactics number priority logic easy work marks swift executions quicker abilities escape wont hold movie story slightly tweaked time obstacles planted azumis way prevent reaching warlord displaying signs charisma way chiaki foolishly shelved film basically playing toned version minus cool weapon sense menacethis brings final blow action simply disguised title death epic half film debut promising adversaries flashy looks flashier weapons ones surprise meet end way film falls short start dying fast easily azumi 1 young assassins overpowering opposition quick somewhat satisfying battles final showdown azumi bijomaru comparison fights azumi 2 climaxed worthwhile interesting effects introduced unable achieve innovation shortness encounter way knocking conventional style samurai films quick realistic battles characters azumi films imaginative straight anime rules broken action enrichedthe romance azumi fill time fight scenes unfortunately end serves purpose provides needed resolutionas fan open mind wide variety movies animation wont lie ill admit neutrality unimpressiveness azumi film ill step right watching azumi 2 original look like flawless masterpiece worth azumi 2 death love gone straight video invisibly richer budget failed potential add expand bumpy journey desperate assassins best restore peace unwavering courage die trying,negative
worst piece garbage ive seen whileheath ledger heartthrob looked deformed wish id known naomi watts item real life spent 2 longest hours life wondering saw orlando bloom heartthrob scraggly beard deerintheheadlights look cant agreerachel griffiths usual fabulous self geoffrey rush looked couldnt wait set im supposed feel sorry bankrobbers murderers far cry butch cassidy actually entertaining film trite clicheridden boring stayed convinced better didntthe 1015 minutes unintentionally hilarious heath gang holed frontier hotel women children dying presence thats funny funny walked hotel armor think black knight monty python holy grail kept waiting ill bite yer leg howling laughter warped members audience left pretty talking waste time film wasi paid cash disaster sneak preview certainly wasnt free cost 2 hours life,negative
ordinary madefortv product tyson attempts biopic stretching moments angst effect fast forwarding esoterics corrupt sport boxing muddling sensationalistic stuff thing makes tyson remotely interesting lukewarm watch best likely appeal general public boxing fans,negative
im sure deep recesses jack blacks mind character nacho libre absolutely hilarious isnt tell ol jacks whale time hammin playing smarmy slimy mexican friar dreams wrestler movie total misfire single departmenti sat movie thinking supposed funny guy tenacious right truth film offer lousy script crappy characters naff acting direction youll watch endless moments think funny surely happen doesnt bored stupid 10 minutes surely pick didnt 90 minutes later id barely managed stave aneurism painfulits like remember years ago youd fave actor early pap famous youd embarrassed said actor actually load plop yeah like thative enjoyed jack blacks earlier movies like shallow hall im looking forward seeing pick destiny come man jack im gonna come round hammer kneecaps talking toi know clich worst movies ive seen reasons,negative
havent read anne rice novel movie based knows maybe reading book cheaper renting queen damned probably better health isnt movie necessarily bad health book relaxing certainly exercises active brain movie count number pages anne rice ive read hand seeing movie interview vampire feeling writes good novels plots movies hint sea deep interwoven vampire historystill stuart townsends voiceover narration gets heck lot annoying brad pitts vampire narrative tell queen damneds limited production resources barely flesh anne rice storyline interview decided lace elegance queen relies low budget special effects try hard taken seriously original novel potential movie production team focused attention wrong places costumes rock roll stage replaced blood eerier soundtrackhowever ill credit credit soundtrack excellent korn disturbed sickness bobbing noggin like buttheadthe film opens cool gothrock zoom splice montage minutes directing degenerates quickly movie long director realized wasnt time money anne rice novel justice results mediocre vampire scenes plenty cheesy special effects unfortunately queen damned fails genre justice john carpenter counterparts fail impress yellow contacts wheres pale blue makeup scene scene shook head reminiscing days salems lot fright night low budget rightthere redeeming qualities save movie garbage props aaliyah soul forever rest peace renowned actress life taken prematurely movie decent performance plenty nice belly dancing mention soundtrack good lets wasnt long anne rice novel easily hour movie ambitious director like francis ford coppola got hands twists turns plot legitimate rock roll addition slew secondrate vampire movies director movie went direct new battlestar galactica mini series tells anythingjyjimboduckdotcom,positive
count fan babylon 5 television series original movie introduced series weak start elements later mature compelling series pace gathering slow makeup somewhat inadequate plot confusing worse characterization premiere episode poor ratings chart shows fans willing overlook problems remember gathering turned soon grew spectacular series,negative
leonard maltin gave film dreaded bomb rating 1995 movie video guide film looking kid vengeance gods gun bombs film delight fantastic literate mounted beautiful photographed making brilliant use colors right opening scene film grabs attention tips film welldone satire spaghetti western genre film played laughs beginning end homages douglas fairbanks 77 sunset strip famous showdown good bad ugly edd byrnes george hilton gilbert roland work brilliantly satire work bad mr maltin rated film poorly undeserved guess reason suspect missed point movie entirely expecting film meant kudos belong involved project film little gem waiting discovered people care literate movies appreciate satire,positive
dont believe evil wicked television program air united states 700 club todays equivalent ku klux klan 20th century hatred good sweet human pure ability understand daily constant attacks millions millions americans billions humans world dont happen share bigoted cruel monstrous utterly insane view humanity television seen lies spout ridiculous lies try pass truth idea life death god sin devil preposterous actually mentally ill lost fantasy sane people know religion drug shouldnt let addicted type fantasy 700 club class truly cult believe freedom speech way spread hatred lies disinformation fantastic ideas limits hope day american psychiatric association finally study people delude way people let sink deeply fantasy land religion longer real concept reality treatment afflicted individuals sorely needed country people completely lost minds fantasy religion 700 club horrible rises legal definition cult 700 clubs vast wealth conned daily millions americans locked deceitful grip law country seen movie matrix know movie metaphor religion earth evil ones religions drain ones trapped cruelly abuse selfish purposes millions held death sleep slowly drained life force represent people belong religions lost ability perceive going themin civil times good townsfolk run monsters associated 700 club town torches pitchforks todays world people lost choice choices television presented way rid 700 club plague television ratings system v chip tvs rating called r religion rational people concerned parents easily screen vile intellectual brutal emotional rape presented 700 club day country children,negative
wish shakespeares masterpiece entirety suggest find bbc version overlong half hours jacobys performance hamlet patrick stewarts claudius worth effortit ceases amaze clear hamlet length order set bard film version hamlet tinkered structure olivier concentrated hamlets indecision gibson passions jacoby able pull aspects hamlets character aid shakespeares scriptwhy hamlet kill claudius immediately hamlet says proud revengeful ambitious hamlet extremely upset fathers death suspected murder mothers marriage uncle claudius usurped throne belonging hamlet furious mother marrying claudius marriages royal kin unknown political reasons marriage solidified claudius claim throne return wittenburg claim impotent true hears fathers ghost cry vengeance simply kill king lose throne kings secret tragedy moment hamlet successful displaying claudius guilt public opportunity kill wants wants revenge throne damnation claudius soul hell hamlet overreaches classic tragic form hubris undoing kills polonius thinking claudius rest play spirals final deaths rosencrantz guildenstern ophelia laertes gertrude claudius hamlet,positive
golden door story sicilian familys journey old world italy new world america salvatore middleaged man hopes fruitful life persuades family leave homeland sicily arduous journey raging seas inhabit land rivers supposedly flow milk short believe risking new world dreams prosperity fulfilled imagery new world optimistic clever highly imaginative silver coins rain heaven salvatore anticipates prosperous hell new world carrots onions twice size human beings shown harvested suggest wealth health rivers milk swam flow minds anticipate new world yield imagery surrealistically interwoven characters helps nicely compliment gritty realism story unfolds audience contrast imagery versus dark reality sicilian people helps provide hope theyre aboard ship new worldthe voyage new world shot complete darkness especially seas tempests roar nearly kill people dark reality referred old world journey new world old world depicted somewhat destitute primitive shown salvatore scrambles sell possessions left donkeys goats rabbits order obtain appropriate clothing needs enter new world thought interesting people believed conform certain dress code order accepted new world suggesting people fit particular stereotype mold order recognized morally fit powerful image film ship leaving homeland setting sail new world shot shows overhead view crowd people slowly separate depicting separation old new worlds shot suggested people torn away familiar wanted divorce previous dark living conditions desirous enter world held promiseas later contrasted new world visually looks old world dark bleak compared bright foggy new world thought particularly interesting statue liberty shown fog ellis island remained hidden think intentional directing choice negate purpose statue liberty stands poor tired hungry like joke regards people arriving new world arrived americas humiliating tests ie delousing mathematics puzzles etc order prove fit new world tests completely changed perspectives sicilian people particular salvatores mother difficult time subjecting rules laws new world feeling violated treated respect dreams provided hope optimism new world provide reality new world required disparaging rude salvatore doesnt change attitude felt new world like versus new world actually disappointing attitude shared voyaged character arcs deal cherished dream greatly upset dark reality acceptedthe film strong commentary preparing oneself enter heavenly civilized society cleanliness marriage intelligence prerequisites adhering rules prevent disease immoral behavior stupidity dominating commentary america learned failings nations purposefully established secure plagues infest destruct rules rigid protect help people flourish,positive
nifty little episode played mainly laughs clever dollop suspense martian snuck aboard brokendown bus way passenger talk illegal immigrants allstar supporting cast wildeyed jack elam hamming shamelessly sexy jean willes shes martian lets open borders cruelfaced john hoyt obvious suspect familiar faces john archer barney phillips nice turn bill kendis bus driver makes entertaining halfhour action confined single set,positive
feeling mislike russian films seeing film havent unique masterpiece best director lived ussr knows art film making use find movie buy copy,positive
watched mask 80s currently showing fox kids uk late night remember thinking kinda cool day couple toys watching bores tears realised tedious bland cartoon plain awful near league transformers heman thundercats quickly forgot nearly stopped watch fox kids ulysses 31 comes straight thats mask doesnt sleep lesser 80s cartoons hope completely forget finishes airing fox kids,negative
phantasm class phantasm iiawesome phantasm iiiermterribleeven love stick film simply cant movie sold bad signs come video trailers films start pointless characters prime examples kid crack shot funny initially soon want dead woman uses karate fight balls erm gonna work shouldnt blooming zombies hell link phatasms severe lack midgets running aboutthe good bits cracking start course reggie bpossible spoiler coming upto film like filler ii iv extra characters leave end continue main 4 ivoverall disappointing 3 10,negative
ludicrous angelic 9yearold annakin turns whiny brat 19yearold annakin appealing amidala 5 years senior 22yearold jedi warrior hero annakin couple bad dreams takes slaughtering children friends entire framework existence crazy old man convinced precious wife die b prevent ludicrosity squaredi think people like movie paying attention story ridiculous characters unbelievable literally perverted sense fantastic wonderful etcobiwan kenobi wise kind anchor entire series climax hacks annakins legs lets burn lava leaves suffer doesnt think thats little character mention pretty stupid chance living turns outi expecting story showed consistent characters plausible motivations story written 10 year oldoh yeah cgi pretty cool,negative
scotty grant cramer star great bmovie killer klowns outer space agrees help middleaged guys learn dialog ladies bad 80s comedy bad 80s lingo meant good bad bad likable characters including limited kid whos freakiest looking guy friday 13th 2 girl leads men goes hissy fits want touch token fat slob 80s sex comedy fat slob movie pretty barrel 80s sex comedies came sequel deepening said proverbial barrelmy graded eye candy numerous count freaky looking kid imagined boobs point think bachlor party funny disturbingwhere saw comcast moviepass,negative
rigid historical perspective film actually entertaining got action adventure romance premiere casting matchups era errol flynn olivia de havilland lead roles evident board picture doesnt pass muster purists look percent accuracy story telling need aside history book enjoy story work fiction know know thats hard consider custers stand little big horn prominence history post civil war america guess theres unresolved quandary picture matter look ittheres lot pictures hour plus run time custers arrival west point probably head scratcher riding military regalia practical joke sharp arthur kennedy putting majors headquarters probably gotten troubleironically lot scenes military film play comedy custers meeting libby bacon subsequent encounters include tea reader callie hattie mcdaniel hadnt noticed films mcdaniel reminded awful lot favorite character actor forties mantan moreland scene looked like moreland hamming dress mind owl scene hoot tooas flynn interesting note year earlier portrayed jeb stuart opposite ronald reagans depiction general custer santa fe trail vying attention olivia de havilland film reagan arrogance flamboyance character custer history remembers flynns portrayal evident doesnt come close richard mulligans military hero 1970s little big man lets bit topthe better away picture manner custer persevered maintain good gamble away risky business venture loyalty men led battle discipline developed course story poignant final confrontation arch rival sharp riding little big horn declared hell glory entirely dependent ones point view earlier similar remark given best insight custers character stated glory time,positive
film quickly gets major chase scene increasing destruction bad thing guy hijacking steven seagal beaten pulp seagals driving probably ended premise movieit like decided kinds changes movie plot plan enjoy action expect coherent plot turn sense logic reduce chance getting headachei hope steven seagal trying type characters portrayed popular movies,negative
